date,sp500_close,running_peak_close,running_peak_date,drawdown_from_peak_pct,source
1959-04-01,55.689998626708984,56.66999816894531,1959-03-13,-1.7293092886905392,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-02,56.0,56.66999816894531,1959-03-13,-1.1822802022119494,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-03,56.439998626708984,56.66999816894531,1959-03-13,-0.40585768425587254,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-06,56.599998474121094,56.66999816894531,1959-03-13,-0.12352161123340144,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-07,56.47999954223633,56.66999816894531,1959-03-13,-0.3352719831445139,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-08,56.209999084472656,56.66999816894531,1959-03-13,-0.8117153685117451,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-09,56.16999816894531,56.66999816894531,1959-03-13,-0.8823010696231037,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-10,56.220001220703125,56.66999816894531,1959-03-13,-0.7940655775224292,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-13,56.43000030517578,56.66999816894531,1959-03-13,-0.423500743822236,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-14,56.709999084472656,56.709999084472656,1959-04-14,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-15,56.959999084472656,56.959999084472656,1959-04-15,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-16,57.43000030517578,57.43000030517578,1959-04-16,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-17,57.91999816894531,57.91999816894531,1959-04-17,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-20,58.16999816894531,58.16999816894531,1959-04-20,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-04-21,58.11000061035156,58.16999816894531,1959-04-20,-0.10314175774854828,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
