tyear,doy_rank,cum_ret_pct
1.0,241,6.176131930740916
1.0,242,6.032627880831097
1.0,243,6.2115527166891695
1.0,244,6.286901434242676
1.0,245,6.172656456865435
1.0,246,6.658222118391806
1.0,247,6.911245586640467
1.0,248,6.922941913704288
1.0,249,7.05811603245168
1.0,250,7.0221951323694825
1.0,251,7.102570564793208
2.0,0,0.3775984195845926
2.0,1,0.3950018099801264
2.0,2,0.20595056607426426
2.0,3,-0.11141315500882366
2.0,4,-0.5877003163973852
2.0,5,-0.7550387235426657
2.0,6,-0.6670927445575804
2.0,7,-0.8297680189845594
2.0,8,-0.7898217148102601
2.0,9,-0.4457814521010668
2.0,10,-0.5711818971299268
2.0,11,-0.954253137179846
2.0,12,-1.2440952848200582
2.0,13,-1.4389656045713128
2.0,14,-1.311952665785191
2.0,15,-1.481307912546525
2.0,16,-1.4292720430982306
2.0,17,-1.6133959317736584
2.0,18,-1.334560780813341
2.0,19,-1.0372932275193827
2.0,20,-1.0038749861491045
2.0,21,-1.2971690810363403
2.0,22,-1.6589580860714892
2.0,23,-1.8860665346804553
2.0,24,-1.8018497640877742
2.0,25,-1.4230695962098892
2.0,26,-1.515158314503319
2.0,27,-1.5658789781271392
2.0,28,-1.7478501461898575
2.0,29,-1.57926648196629
2.0,30,-1.4180614871288306
2.0,31,-1.1216821391897582
2.0,32,-1.4202571814213785
2.0,33,-1.2409639920282596
2.0,34,-1.3848580772883363
2.0,35,-1.430506922477397
2.0,36,-1.2142577907038654
2.0,37,-0.8082715160666035
2.0,38,-0.7790753582492193
2.0,39,-0.791596887556049
2.0,40,-0.8924306681976407
2.0,41,-0.8113907261603681
2.0,42,-0.5338687724497667
2.0,43,-0.6794683765133556
2.0,44,-0.8113539030208845
2.0,45,-0.4220863593996064
2.0,46,-0.1222576601314715
2.0,47,-0.1383200269424062
2.0,48,-0.05743120522414113
2.0,49,0.06591369506340318
2.0,50,0.3583770201559758
2.0,51,0.34840705692097157
2.0,52,0.3655395935211839
2.0,53,0.22282121966561108
2.0,54,0.34166941710109855
2.0,55,0.04554313716215552
2.0,56,0.12389240340855631
2.0,57,0.46064074174547703
2.0,58,0.11485934234816597
2.0,59,0.006627328948386759
2.0,60,-0.06263124511381482
2.0,61,-0.33037751925511805
2.0,62,0.06370104875224
2.0,63,0.4225279860366672
2.0,64,0.28868646832246136
2.0,65,0.20178740117524543
