event_class,anchor,event,series,pre60,pre20,post20,post60,post120
presidential,known,2012 Obama,SPX,-0.8098862809053617,-4.305307019986411,1.3822630369765225,8.040615464966052,13.593876036671093
presidential,known,2012 Obama,US,-0.8024790876799689,-4.168580081076469,1.5915455305899582,7.887374502756288,13.511654648009852
presidential,known,2012 Obama,EM,1.7281654390624372,-0.33727616548100825,2.9015144654401874,5.926104614293479,4.066757204256812
presidential,known,2012 Obama,China,6.5853111748967645,6.263263857013161,2.7291607280896732,8.247166388027697,0.8374101137898893
presidential,known,2012 Obama,Taiwan,-0.07864907021087769,-4.537496136597706,7.354584629987718,5.510194505588648,9.880878687896939
presidential,known,2012 Obama,Korea,-0.6535989205609817,-2.3028710186682884,4.273214135119506,1.8465185621990658,0.39610753611894833
presidential,known,2012 Obama,Japan,-2.63461758956371,-1.435696851396866,3.9263561075571087,9.844010596377828,25.661491855122403
presidential,known,2012 Obama,AsiaExJapan,3.788945226939406,0.14107184908138082,3.9559539437604236,5.652187945941041,5.818581142707094
presidential,known,2012 Obama,India,9.251525154300259,-4.074198487073211,4.762802238572905,7.210673039232724,6.688480907312659
presidential,known,2012 Obama,Europe,5.348851171176403,-1.528897379437053,4.581541080849359,9.34296991220483,10.674242408004368
presidential,known,2012 Obama,Bonds,-0.32269833988627333,0.5791488143091564,0.5587970979302054,-3.589309341989752,0.01372488144087399
presidential,known,2012 Obama,Gold,5.7263989322361795,-3.354251529422651,-1.1435492015615103,-2.606988506647625,-15.854885678134266
presidential,known,2012 Obama,Cash,-0.00907593704222052,-0.01815105043284043,0.00907593704222052,0.027225340321385193,0.027225340321385193
presidential,known,2012 Obama,Credit,0.43644535823139086,-0.5212340567761239,1.6199058593539448,1.5663345513976388,4.221024313262575
presidential,known,2012 Obama,US_smallcap,0.5241471919290972,-3.953669557908411,2.191404224819556,11.44306013698695,14.933812616724799
presidential,known,2012 Obama,VIX,14.74,15.11,0.9100000000000001,-1.0,
presidential,vote,2016 Trump,SPX,-2.336976224180662,0.13236139327916016,4.647817866796581,6.906889486229706,10.99103560358668
presidential,vote,2016 Trump,US,-2.3229090933265693,0.30234406576378303,4.788075214127871,6.765130192190105,10.885173921982236
presidential,vote,2016 Trump,EM,-1.0452137511016568,0.5883293144463841,-3.4358419413499757,0.5161695051503217,7.300179760663022
presidential,vote,2016 Trump,China,-0.2259497274604083,-1.1441079267137362,-1.0468534007680854,-1.4344603165496843,4.467302151655691
presidential,vote,2016 Trump,Taiwan,1.7800834469935471,1.9726981609270413,-1.5238375571908709,-0.15765173317261238,7.727608528725708
presidential,vote,2016 Trump,Korea,-2.5743497343421327,0.6049843354596929,-2.551338841131249,4.237484867799117,10.86547326704261
presidential,vote,2016 Trump,Japan,0.42249916885864475,0.5839157035423542,1.4153511887548744,2.3021453645613192,4.973611351312621
presidential,vote,2016 Trump,AsiaExJapan,-1.0551995888313355,-0.38652185837806596,-2.9215353483223923,0.25225192135473873,8.424335526601844
presidential,vote,2016 Trump,India,-5.072673915328902,-4.668091662505535,-3.603993648319693,2.8957192449280345,12.745100228431374
presidential,vote,2016 Trump,Europe,-3.5314774186064284,-0.9171948371390426,2.2234710080086684,4.608888998520626,13.79533230990545
presidential,vote,2016 Trump,Bonds,-3.317041671237666,-1.0237664459859968,-4.638147946412636,-4.911890353288534,-3.921355074080058
presidential,vote,2016 Trump,Gold,-4.921627256515471,1.640724322633878,-8.486854569129786,-3.224755241283636,-3.0568252436337593
presidential,vote,2016 Trump,Cash,-0.009060316314902473,-0.0,-0.08155905739610647,-0.02717896215768441,-0.15411649709726855
presidential,vote,2016 Trump,Credit,-0.6838581591165447,-1.0758392474842644,0.5567118539131691,1.6609318378352709,2.2085071939064473
presidential,vote,2016 Trump,US_smallcap,-3.731656597096506,-2.6152348274815096,13.380471837965272,13.336313773841596,15.123832306174844
presidential,vote,2016 Trump,VIX,11.81,15.36,-4.33,-6.49,
presidential,known,2016 Trump,SPX,-0.6859500145672395,1.1193801606048792,3.7619073805180694,5.827957844648688,9.947616944408034
presidential,known,2016 Trump,US,-0.7140587624388327,1.2759683985948918,3.927548751166275,5.661464718713523,9.852473635432265
presidential,known,2016 Trump,EM,-3.7551016744894166,-2.481047602068036,0.1855190359106311,3.22973254855647,9.52561512996041
presidential,known,2016 Trump,China,-2.3058060045310826,-3.5403969434693248,1.384050127651521,0.9588543407244541,5.529358109004993
presidential,known,2016 Trump,Taiwan,-0.8123521622175031,-2.6084218592591175,2.8306845398272804,2.9891356475375734,10.695796438795371
presidential,known,2016 Trump,Korea,-6.937744794710977,-4.298605001963075,3.078858390443468,8.042918176669904,15.932192109483543
presidential,known,2016 Trump,Japan,0.46676806008063715,-0.10118231777761816,3.4036505154277292,3.0900480397582206,6.068417371846554
presidential,known,2016 Trump,AsiaExJapan,-3.3728278123738935,-3.2555065993021834,0.24225550423815678,2.8185275237386946,10.562035979338171
presidential,known,2016 Trump,India,-3.9845894325519158,-4.35753003578127,-2.6505909769679197,2.2370711861108767,12.447673309896908
presidential,known,2016 Trump,Europe,-3.2790013899553188,-0.15565604835180516,1.3731104763071906,4.205858087076997,14.844249568697911
presidential,known,2016 Trump,Bonds,-5.418486471350971,-3.3361221102286804,-2.954005001803171,-2.30607531165065,-1.9212136699155107
presidential,known,2016 Trump,Gold,-5.54377750351174,1.4766416844860575,-8.582753230440044,-3.3957701993591924,-3.902523523408235
presidential,known,2016 Trump,Cash,-0.009060316314902473,0.018116183119765324,-0.08155905739610647,-0.03624256260968591,-0.14504220720873276
presidential,known,2016 Trump,Credit,-1.1760072144821139,-1.741597541121189,1.2454327667556961,2.2124070074700226,2.37266275224156
presidential,known,2016 Trump,US_smallcap,0.11431322242049075,0.4990402693711186,11.910593482392612,9.861350368881755,11.954058984283167
presidential,known,2016 Trump,VIX,12.64,15.91,-3.9999999999999982,-6.099999999999998,
presidential,vote,2020 Biden,SPX,0.25825926202707655,0.24338149758133484,8.525844452212795,11.343494975631247,21.640833582519104
presidential,vote,2020 Biden,US,0.09492387069362662,0.36237341086823216,8.74412146724245,11.292200814163149,21.686198728199116
presidential,vote,2020 Biden,EM,3.3852534988153513,1.882783878964124,9.214031477017596,18.577581291471073,19.73173460641754
presidential,vote,2020 Biden,China,7.242388667000567,4.916413325633641,3.4856491572506165,13.089234264379098,5.932826294045443
presidential,vote,2020 Biden,Taiwan,1.3103451563666035,1.4203265852245535,9.434325077756522,20.558964878719244,34.517486127898415
presidential,vote,2020 Biden,Korea,3.3313792400392366,2.476665269845385,16.273396029854926,30.69177188861132,32.002945341971525
presidential,vote,2020 Biden,Japan,6.568189930484318,1.5935936781280544,8.77322318045347,11.909505370281472,12.337015276400393
presidential,vote,2020 Biden,AsiaExJapan,4.700869594168214,2.2012247160892455,7.7151072028174585,18.623448880699,17.57938008060957
presidential,vote,2020 Biden,India,2.627008541153276,-2.4735796135906294,10.001330000284986,18.212518287647825,20.278452657953242
presidential,vote,2020 Biden,Europe,-4.229402681240738,-3.2324197578754923,13.900946325267839,15.165810800915695,26.037050465844615
presidential,vote,2020 Biden,Bonds,-3.6273433148589365,-1.0622430703458094,-0.2714992042630817,-1.5396543506385205,-6.713703421189265
presidential,vote,2020 Biden,Gold,-6.085118217639758,0.9400128710811344,-4.2152910802944,-2.564248650773743,-6.832484782315823
presidential,vote,2020 Biden,Cash,-0.027097944071421416,-0.00902886929876982,-0.1627489522438029,-0.1627489522438029,-0.1627489522438029
presidential,vote,2020 Biden,Credit,-0.9077535202468512,0.20153619442224427,2.340930798959468,2.9061948708534246,3.422514019764173
presidential,vote,2020 Biden,US_smallcap,1.5407733140222915,2.285026749179998,13.22121502408076,27.333535921299333,35.63503277589864
presidential,vote,2020 Biden,VIX,22.13,29.48,-7.560000000000002,-15.96,
presidential,known,2020 Biden,SPX,5.133032539323369,0.4595822564388876,4.185230429546434,9.050549684489026,15.95462385116752
presidential,known,2020 Biden,US,5.084517602933125,0.6032220805843286,4.317656034009118,8.943471581648284,15.91846038578468
presidential,known,2020 Biden,EM,8.75985212014927,4.387028718484009,5.410136770396484,15.335305782951375,10.702740158060239
presidential,known,2020 Biden,China,12.031634667951245,6.469764896405175,-2.6444136533435487,9.40406142410021,-3.6103636958428638
presidential,known,2020 Biden,Taiwan,5.305252236748449,2.036987602380667,9.986339131790618,19.7055279572064,26.328478436431237
presidential,known,2020 Biden,Korea,7.388023274474677,4.2050914841780775,13.771798986308276,27.07577642946109,24.227948118933078
presidential,known,2020 Biden,Japan,9.05057521780368,6.036810910670947,2.971356556737999,8.93639656261979,6.169219955385982
presidential,known,2020 Biden,AsiaExJapan,9.35423145584377,3.9729080891474116,4.334112334489975,15.907521745456272,9.37868392993424
presidential,known,2020 Biden,India,10.155737373010858,2.8664898726606514,5.237635899941458,14.671565871879565,11.689864196803693
presidential,known,2020 Biden,Europe,2.1098905720151384,0.9952824408886728,7.314158708765663,9.693685770394946,16.52331979163294
presidential,known,2020 Biden,Bonds,-2.259483077115787,-1.5779706825561364,0.47830838391377045,-2.4145102337091564,-6.056472228555305
presidential,known,2020 Biden,Gold,-4.12713334883603,-3.0976003999621495,0.16840131598124747,-3.022749577139213,-4.952069368593994
presidential,known,2020 Biden,Cash,-0.04517191629786026,-0.02710284152523745,-0.1446749800173588,-0.1265817452741974,-0.13563140502939033
presidential,known,2020 Biden,Credit,2.118219268272883,0.583909186805418,0.9964172750291859,1.8916359288528337,1.4450283691435615
presidential,known,2020 Biden,US_smallcap,7.632902037113443,3.4562808067224204,11.807788843791508,26.795164708352594,27.532345840119373
presidential,known,2020 Biden,VIX,22.05,25.07,-0.05999999999999872,-4.18,
presidential,vote,2024 Trump,SPX,7.883359863872283,0.5484699969782519,5.119056255933877,4.31719007140565,-3.1375402119532643
presidential,vote,2024 Trump,US,7.780905295112837,0.6144896680925405,5.24574706942576,4.256754453061093,-3.2231450896392655
presidential,vote,2024 Trump,EM,7.032124381594676,-1.731537756846833,-3.7023172896375325,-5.285338358475386,-4.079509753446018
presidential,vote,2024 Trump,China,21.858431653837517,-3.1470026596121485,-7.770203190470632,-1.9957159774932127,2.2770301742039027
presidential,vote,2024 Trump,Taiwan,7.573187134472197,2.9019056418233395,-1.676470684912089,-7.766204545968678,-15.68357075760383
presidential,vote,2024 Trump,Korea,-1.8480010671912972,-3.646698328500243,-8.374446665619809,-11.739454189038835,-9.465595356988638
presidential,vote,2024 Trump,Japan,4.95649853354837,-3.121471147313765,2.9669867299278474,-1.1650096423769793,2.9950876900752292
presidential,vote,2024 Trump,AsiaExJapan,9.189657488859515,-1.8720714726578165,-3.8526809508085647,-5.877041620162025,-5.197691167237782
presidential,vote,2024 Trump,India,-1.6664000607577156,-4.1676455990768595,0.7641925398410475,-6.255570297597668,-2.234831350452825
presidential,vote,2024 Trump,Europe,4.199345409977818,-1.3289224883832402,-1.3462680850187134,0.7569011855364789,10.331703574429582
presidential,vote,2024 Trump,Bonds,-2.7657012895650444,-1.9734115907569179,0.9651828507495509,-2.357602660645133,-1.070811489559616
presidential,vote,2024 Trump,Gold,10.448168660534932,4.4802764791207705,-3.4760503438368775,3.5643531523336063,16.099294716461614
presidential,vote,2024 Trump,Cash,-0.09979643547632389,-0.0816621804312507,-0.02723324389698104,-0.03631494943089003,-0.06355808621006936
presidential,vote,2024 Trump,Credit,1.488489800011796,-0.3277795519625781,0.8174527083054316,0.4032767728785975,-1.1302417080097578
presidential,vote,2024 Trump,US_smallcap,9.161540838253673,3.0105684323033652,7.166810349355241,1.1969275874779928,-13.420051604906543
presidential,vote,2024 Trump,VIX,18.12,21.42,-5.710000000000001,-8.68,
presidential,known,2024 Trump,SPX,8.710764617685948,2.3377749909974774,2.433775576276959,2.2091673672483414,-4.17374919676067
presidential,known,2024 Trump,US,8.583639420107001,2.390787967506784,2.633891722378344,2.2131502625824964,-4.219944459048324
presidential,known,2024 Trump,EM,4.736415306260067,-2.4152108885223864,-1.8273224589085015,-4.29084392123825,-0.016795831459389676
presidential,known,2024 Trump,China,18.430025555461715,-4.005313674163121,-4.440873400586694,-0.819964251145016,8.513724617405114
presidential,known,2024 Trump,Taiwan,4.101814943140815,1.679488129375017,-0.23561599557852655,-5.794673965661165,-8.08425842830685
presidential,known,2024 Trump,Korea,-6.866719738711463,-6.819533298297024,-6.704570584818775,-7.718339903573256,-2.8358577433160286
presidential,known,2024 Trump,Japan,2.584269182396414,-2.1530769303001565,2.3362878293416283,-0.3754437721855191,3.553856255161981
presidential,known,2024 Trump,AsiaExJapan,6.520079878220926,-3.075590823959252,-1.6869124661424182,-4.5723754820159455,-0.3928189240799007
presidential,known,2024 Trump,India,-0.7047998744221846,-3.912306858980566,1.1539965788573219,-7.257460571877426,-2.255940789336715
presidential,known,2024 Trump,Europe,0.5359169158533692,-4.02791304849465,1.9717159306063212,4.04613987829917,14.651621586584369
presidential,known,2024 Trump,Bonds,-4.80966370756983,-3.1040436133096048,2.568275066806765,0.09137538436248947,-0.2884469260581404
presidential,known,2024 Trump,Gold,7.501194026118417,1.9297062801808686,-1.1211356393741574,7.274190818983482,19.376951129249655
presidential,known,2024 Trump,Cash,-0.12699511173528613,-0.09072625960243416,0.0,-0.02723324389698104,-0.0453905515582908
presidential,known,2024 Trump,Credit,1.2047632665790942,-0.08819970753058516,0.5531061444977379,0.49041202615739043,-1.0008329588709959
presidential,known,2024 Trump,US_smallcap,13.159414134755783,8.421774266479314,0.3618773588649935,-3.352080765816159,-16.8273515910399
presidential,known,2024 Trump,VIX,16.19,20.86,-5.289999999999999,-7.039999999999999,
midterm,vote,1994 midterm,SPX,0.9537408059477035,-0.03006412632593324,-3.1457054177405066,2.7535362780691974,10.046072473563278
midterm,vote,1994 midterm,VIX,12.06,13.55,-0.9499999999999993,-1.0899999999999999,
midterm,vote,1998 midterm,SPX,2.525221138278845,12.06463959582753,5.295509945473867,13.625986445951327,19.566200962400178
midterm,vote,1998 midterm,Japan,16.216675481549434,25.045936196117264,-2.4243611609992737,0.0,16.520991632123348
midterm,vote,1998 midterm,Europe,-4.891006955375831,12.677453304116124,0.16000013653354248,6.102371722142049,8.446099857378544
midterm,vote,1998 midterm,VIX,28.75,41.2,0.10999999999999943,-1.8300000000000018,
midterm,vote,2002 midterm,SPX,1.2742136505286783,13.655265216030225,0.23895682368709237,-6.204579840139117,0.16699888330357968
midterm,vote,2002 midterm,US,1.29260244533865,13.595987110712846,0.6184576895560276,-6.392915794258163,0.14139420838888084
midterm,vote,2002 midterm,Taiwan,-1.6147915863184599,21.302061548357084,-2.2340791775174984,4.546232971981337,-12.889106499380818
midterm,vote,2002 midterm,Korea,-0.15302571660795433,11.338996380144927,2.3209875955214607,-8.076615202991535,-12.604832108064048
midterm,vote,2002 midterm,Japan,-8.388150072785667,5.422150250539572,-4.255957410647556,-4.837353833052123,-11.622175240314077
midterm,vote,2002 midterm,Europe,-2.449466867412379,17.98504502400562,-1.2062553398378097,-9.390069251490187,-2.392247478708341
midterm,vote,2002 midterm,US_smallcap,-0.20746381265259953,12.555268368832518,2.7777762544296762,-4.567977437088218,3.0173608097046114
midterm,vote,2002 midterm,VIX,37.05,41.02,-0.08999999999999986,-1.8999999999999986,
midterm,vote,2006 midterm,SPX,8.653290410206582,2.150457597130586,2.150501632392867,4.604396321842968,8.291785243766546
midterm,vote,2006 midterm,US,8.568948035386827,2.420654235222485,2.2719256303410487,4.452060697274958,8.071849062850044
midterm,vote,2006 midterm,EM,9.307877792368204,5.650998904534564,6.975302718756753,10.288605496764633,17.060877479728564
midterm,vote,2006 midterm,China,9.355274780287276,6.893607378821981,10.42250204216712,17.95374405222799,21.676832112654047
midterm,vote,2006 midterm,Taiwan,8.242649536041755,3.352267854175405,8.49335225013254,6.1098588985703595,4.2315396226198665
midterm,vote,2006 midterm,Korea,8.379020121004164,4.898853216680159,3.6084240734990116,4.290746915576752,13.821764896009242
midterm,vote,2006 midterm,Japan,1.8308823760872017,0.7283311704939298,2.2247090532590876,4.539789094013073,4.262011404372525
midterm,vote,2006 midterm,Europe,10.144534210889569,4.942378651989517,3.2567043786365226,5.490067001718337,14.78496356914758
midterm,vote,2006 midterm,Bonds,2.6984965822902502,0.8964551127601456,1.3704277523435213,-0.7846874539488226,-0.30590720353733836
midterm,vote,2006 midterm,Gold,-0.289437822136076,8.692358026212974,0.9296442489317429,4.363927037854351,8.456607096315505
midterm,vote,2006 midterm,US_smallcap,11.385371746717801,2.79459109334016,3.7477874105246647,5.415017261181576,7.700972212063569
midterm,vote,2006 midterm,VIX,14.26,11.52,-0.41000000000000014,0.16999999999999993,
midterm,vote,2010 midterm,SPX,5.668877093539505,2.788242318510053,1.041832410145861,6.704780922685773,12.110927692494094
midterm,vote,2010 midterm,US,5.557464653102937,2.9461229422149895,1.2683046062402556,6.671556631569933,12.056915575922176
midterm,vote,2010 midterm,EM,10.981864714969964,2.3575855710065063,-2.466079095773626,-4.063660981889863,6.140932673014242
midterm,vote,2010 midterm,China,8.596465635381277,3.855147060258065,-3.4493748562992836,-9.047510771348827,0.0
midterm,vote,2010 midterm,Taiwan,8.985633259532516,3.3216052992342884,2.8703395225450805,10.187434754594204,10.571554729980724
midterm,vote,2010 midterm,Korea,9.686492325322863,1.5113640576326088,-0.6629047447601866,9.140647627091084,20.104402022611378
midterm,vote,2010 midterm,Japan,1.2084727898801564,-0.3996005601464895,4.788406546378822,8.901140755401682,2.27620411542543
midterm,vote,2010 midterm,AsiaExJapan,10.520324366730534,1.776976663276655,-1.6170302545952142,-3.912634059264493,1.7150440117106382
midterm,vote,2010 midterm,Europe,8.721466275103433,5.012499348801009,-5.5649097465333845,0.9894081837192599,10.462966924492868
midterm,vote,2010 midterm,Bonds,1.2862459343319488,-1.2368969404174375,-3.2742644568208203,-5.496075241471661,-4.686331129861554
midterm,vote,2010 midterm,Gold,12.165264225007958,1.1368108046935541,2.235556851752623,-1.7484329267122036,10.029871451532072
midterm,vote,2010 midterm,Cash,0.009075937042210337,-0.00907511339064303,-0.018145774031612973,0.00907511339064303,0.03628859306215494
midterm,vote,2010 midterm,Credit,2.463459636312936,1.3137577721661786,-1.3249677872789458,0.9686341350916436,2.3069879825055857
midterm,vote,2010 midterm,US_smallcap,7.894414819651507,3.4690516266210283,4.271161715842943,8.264058411244104,17.829123366564158
midterm,vote,2010 midterm,VIX,22.14,21.76,-2.2699999999999996,-0.46999999999999886,
midterm,vote,2014 midterm,SPX,3.8079835378746596,3.90199485415113,3.045930698041192,0.4339262245035276,4.601504671436761
midterm,vote,2014 midterm,US,3.6984371363971533,3.9653525362540814,3.3374532440740032,0.4337784215840605,4.614501806853769
midterm,vote,2014 midterm,EM,-5.4924813330691125,0.7181717167121306,-2.165825829488901,-4.979109134459369,4.262488691813394
midterm,vote,2014 midterm,China,-3.273584414162091,3.3504984514641474,0.7941380019695106,4.652629281260956,26.317168681614888
midterm,vote,2014 midterm,Taiwan,-0.6341139061377332,2.4469998101456345,0.12714244602186237,-1.2804259737471535,6.286724740095344
midterm,vote,2014 midterm,Korea,-13.021463072206782,-1.4876603540274462,-1.8291064011417046,-1.4040230932338373,7.679317160458083
midterm,vote,2014 midterm,Japan,-0.2534913613319958,3.6179664221165253,-0.42390259947626197,-1.7926220020854768,11.04238289833564
midterm,vote,2014 midterm,AsiaExJapan,-3.7355329406310562,2.6905997098975982,-0.36850085101386776,0.6217627031435634,9.860503053055861
midterm,vote,2014 midterm,India,6.280382270134134,6.414119888634513,0.4070748037460156,2.7848321917442824,-6.7492357304368795
midterm,vote,2014 midterm,Europe,-6.153008690689201,0.37212966513892437,4.416188437023195,1.464312445665427,6.70292709801562
midterm,vote,2014 midterm,Bonds,1.3960268440175625,-0.031950182213252805,0.594788657909152,7.160704853096483,2.964812395808209
midterm,vote,2014 midterm,Gold,-11.522323047908408,-3.649406433540805,3.649406433540805,8.804328824506264,2.9644729200887174
midterm,vote,2014 midterm,Cash,-0.0,-0.0,-0.009064079171181658,0.009070175873878492,0.0
midterm,vote,2014 midterm,Credit,-1.5097898484643375,0.14135516212495192,-1.7427923182048062,-1.9974322066876598,-1.081561715223805
midterm,vote,2014 midterm,US_smallcap,2.164514073208581,7.995638501747599,1.3294102350359602,0.8083305119094515,6.663012573847526
midterm,vote,2014 midterm,VIX,14.23,17.2,-0.5600000000000005,-2.26,
midterm,vote,2018 midterm,SPX,-2.384027286704196,-4.432762232054643,-2.18301221564725,-0.6462616929640683,5.715319610495005
midterm,vote,2018 midterm,US,-2.4766465583116126,-4.387114691063151,-1.9454860499852782,-0.8478605417564918,5.646465087700112
midterm,vote,2018 midterm,EM,-4.061070334138838,0.16525312472325576,-0.432641625759007,5.889577356675803,6.650161917473415
midterm,vote,2018 midterm,China,-5.830609520939838,1.2057028695264547,0.8330609096247819,6.438790556479326,9.902583948398858
midterm,vote,2018 midterm,Taiwan,-8.420310121320911,-4.71153981009418,-2.197900769679786,0.05953153785692156,6.624936078216713
midterm,vote,2018 midterm,Korea,-4.280531613939428,-4.5782653214894315,-1.2526920373045827,6.637955694887708,0.6042297140896203
midterm,vote,2018 midterm,Japan,-3.055302028129341,-6.376037782899352,-2.7429037858906002,-1.8937148199744875,-0.34329897130238773
midterm,vote,2018 midterm,AsiaExJapan,-6.90132318623351,-0.3657393099727131,0.7907532936617526,6.301066758208727,9.669716372737621
midterm,vote,2018 midterm,India,-10.32469475698334,4.951020032356747,3.766920156645283,4.8698744048268585,11.984251638236259
midterm,vote,2018 midterm,Europe,-5.53691565421742,-3.2616645671577507,-5.444019546362446,-1.2510836590018926,3.923922457131392
midterm,vote,2018 midterm,Bonds,-3.7919830622166715,-0.5370145975425705,2.930988650652751,4.755187150117451,6.129713577451465
midterm,vote,2018 midterm,Gold,2.586352724798608,2.8487029681573026,0.9318124031455395,6.904961958585671,3.512067267828553
midterm,vote,2018 midterm,Cash,-0.06346013272339703,-0.03626885213284979,0.045335739103642005,0.08158815519040541,0.09970598006546892
midterm,vote,2018 midterm,Credit,-1.4907304373531958,-0.8009469478953462,-1.8741219820562427,0.7305355387683046,2.0947474231724854
midterm,vote,2018 midterm,US_smallcap,-7.419575200990532,-4.148397760182294,-4.9307645390431105,-2.3025640070731925,1.8452630501005147
midterm,vote,2018 midterm,VIX,14.78,15.95,-3.6000000000000014,1.2300000000000004,
midterm,vote,2022 midterm,SPX,-11.557848007734146,6.4542181872798725,2.726512749305597,7.131454984395994,6.635709045550244
midterm,vote,2022 midterm,US,-11.683253840091554,6.588803351913712,2.890560248096913,7.0937406030152985,6.58736436272642
midterm,vote,2022 midterm,EM,-11.030518973546172,5.338071368047192,6.015834980574954,9.834918158707488,5.859900337828375
midterm,vote,2022 midterm,China,-21.577610434370655,-1.954816417469751,16.095821208845567,24.534478571095597,13.900161287311523
midterm,vote,2022 midterm,Taiwan,-18.467101760730582,4.2312208266497935,11.71504972601838,0.9740711306665237,-0.7540349576787847
midterm,vote,2022 midterm,Korea,-9.609026609747755,13.988711826203378,2.594799630374403,9.657745699505847,7.175497275144924
midterm,vote,2022 midterm,Japan,-9.828345078468455,5.545981584869581,5.345854912440333,10.298771008444604,12.192770962181266
midterm,vote,2022 midterm,AsiaExJapan,-13.67101656555462,4.389949495073052,9.171695696573348,14.177931206058572,9.050123945144648
midterm,vote,2022 midterm,India,-0.5507165797806255,7.350631442602484,-0.5306265671794137,-8.271157284434608,-6.022205742606406
midterm,vote,2022 midterm,Europe,-5.626060065486236,13.039426304313437,8.78762712776039,15.808522934885996,20.133430368344886
midterm,vote,2022 midterm,Bonds,-13.187820130041958,-2.6673556630572466,8.649924578929067,6.939847654925361,8.17523898507097
midterm,vote,2022 midterm,Gold,-3.8936473900758015,2.714254301948918,4.27775502957213,8.719087315766501,17.154236296584322
midterm,vote,2022 midterm,Cash,-0.1819216257007668,-0.054614717450746565,0.08190742475478759,0.10919268517249726,0.2273451698307848
midterm,vote,2022 midterm,Credit,-7.892239703526004,1.8852798772945722,2.923081752235477,4.1426065948926665,2.3881760745762004
midterm,vote,2022 midterm,US_smallcap,-11.314374224664164,6.821347073634485,-0.011141338341213197,7.807014482307986,-4.109814639836032
midterm,vote,2022 midterm,VIX,19.69,33.63,1.7399999999999984,-2.1799999999999997,
war,outbreak,2001 Afghanistan war begins,SPX,-12.0736302926593,-6.424787768980576,3.7320545343182783,9.238474209983146,6.76140248005588
war,outbreak,2001 Afghanistan war begins,US,-11.667653162661864,-6.348165437289034,3.7684650823497803,9.214682725289643,6.761474376066139
war,outbreak,2001 Afghanistan war begins,Taiwan,-31.871421870334732,-28.049294137595872,16.10852115029858,46.20927549265303,52.16550424263497
war,outbreak,2001 Afghanistan war begins,Korea,-15.514919313881864,-15.813872921710542,17.954965937715798,49.08727007701127,69.92474739073432
war,outbreak,2001 Afghanistan war begins,Japan,-13.265176395636125,-4.918090104539339,0.0,-7.1676047733269135,-8.053128231102136
war,outbreak,2001 Afghanistan war begins,Europe,-12.243296765014437,-7.993269376470516,3.338242993426219,9.789959564061759,8.055675117777332
war,outbreak,2001 Afghanistan war begins,US_smallcap,-16.775874063419213,-12.771120797849353,6.388927590777417,18.608151426735088,19.587216780266928
war,outbreak,2001 Afghanistan war begins,VIX,22.48,25.85,1.4399999999999977,-2.8900000000000006,
war,buildup,2001 Afghanistan war begins,SPX,-15.617983726225793,-13.699944667140896,4.8121989814551425,9.014477956865731,11.747813101716448
war,buildup,2001 Afghanistan war begins,US,-15.447898846596066,-13.517037768946278,4.467659345543359,8.761781153171052,11.300362633385308
war,buildup,2001 Afghanistan war begins,Taiwan,-33.08171844750663,-19.539362613889192,-5.2679278156239056,33.270580236179185,45.509031973270645
war,buildup,2001 Afghanistan war begins,Korea,-27.117485667829648,-20.492548347828667,7.827123299774754,43.2816233206546,64.55730385490472
war,buildup,2001 Afghanistan war begins,Japan,-19.847503452801142,-12.990597116084812,3.3217732454273,-3.6859233413492833,4.481883504657471
war,buildup,2001 Afghanistan war begins,Europe,-21.183960956468166,-17.42451792676445,4.316922751831025,10.787895857635633,12.851997608075854
war,buildup,2001 Afghanistan war begins,US_smallcap,-16.77447719244215,-13.323196259196878,2.249948680514876,12.53392619197993,17.43054971566129
war,buildup,2001 Afghanistan war begins,VIX,22.81,20.42,7.029999999999998,3.4700000000000024,
war,outbreak,2003 Iraq invasion,SPX,-2.26832427365931,4.504577961644232,2.0246597133568747,14.344871704934326,14.362678129224065
war,outbreak,2003 Iraq invasion,US,-2.2283115481967366,4.1832590816277815,1.91619583148971,14.282006126941877,14.980036866045312
war,outbreak,2003 Iraq invasion,Taiwan,5.289689456019988,5.166317753956105,-1.6529342897415595,6.131318087716508,23.66352418799295
war,outbreak,2003 Iraq invasion,Korea,-20.676781805328417,-7.583803352973656,8.70113769896297,19.03698441086786,33.430535543679646
war,outbreak,2003 Iraq invasion,Japan,-2.690749831471908,-5.741088891876686,-3.5470182964304264,8.839932200493111,26.003060459152312
war,outbreak,2003 Iraq invasion,Europe,-9.497738866589705,-0.9311292082234842,8.271096469732989,25.72363284485299,25.181044560978453
war,outbreak,2003 Iraq invasion,Bonds,-0.17393135545891977,-1.456758569873007,0.5977198759845099,7.655040198579501,-2.001235640498447
war,outbreak,2003 Iraq invasion,US_smallcap,-4.364957668152818,2.8054658793529814,3.478264784309182,21.1961154028745,30.7919407351609
war,outbreak,2003 Iraq invasion,VIX,26.71,31.16,-2.8699999999999974,-10.04,
war,buildup,2003 Iraq invasion,SPX,-15.647873679532193,-3.6217054661921417,-9.824374078478868,2.8148648583686113,-7.5881468806457795
war,buildup,2003 Iraq invasion,US,-14.903213549908376,-2.9816819883031003,-10.431872678680993,2.7537812076618864,-7.886144878043316
war,buildup,2003 Iraq invasion,Taiwan,-23.626467194731536,-9.766598827725081,-18.75236601549566,1.869222673014823,-9.001755245698952
