cohort,series,horizon,median,hit_rate_pos,n
midterm_all,flow_Bonds,+26,15.578192482665996,0.8,5
midterm_all,flow_Bonds,pre26,13.999588391378191,1.0,5
midterm_all,flow_Gold,+4,0.0,0.4,5
midterm_all,flow_Gold,pre4,-0.3761382412237366,0.4,5
midterm_all,flow_Gold,+13,4.635009707311833,0.8,5
midterm_all,flow_Gold,pre13,-0.747883990193138,0.4,5
midterm_all,flow_Gold,+26,5.192919279879242,1.0,5
midterm_all,flow_Gold,pre26,-2.0652546086141146,0.4,5
midterm_all,flow_Cash,+4,-1.7946077058412961,0.5,4
midterm_all,flow_Cash,pre4,4.35980446256355,0.75,4
midterm_all,flow_Cash,+13,11.200140893426275,0.75,4
midterm_all,flow_Cash,pre13,3.5126532943616775,1.0,4
midterm_all,flow_Cash,+26,13.596673066620152,0.75,4
midterm_all,flow_Cash,pre26,10.15733288917384,1.0,4
midterm_flip,SPX,+20,1.041832410145861,0.7142857142857143,7
midterm_flip,SPX,pre20,2.788242318510053,0.7142857142857143,7
midterm_flip,SPX,+60,2.7535362780691974,0.7142857142857143,7
midterm_flip,SPX,pre60,1.2742136505286783,0.7142857142857143,7
midterm_flip,SPX,+120,6.635709045550244,1.0,7
midterm_flip,SPX,pre120,1.9889354327468782,0.7142857142857143,7
midterm_flip,US,+20,1.770115118290652,0.8333333333333334,6
midterm_flip,US,pre20,3.4557377392345354,0.8333333333333334,6
midterm_flip,US,+60,2.4429195594295092,0.6666666666666666,6
midterm_flip,US,pre60,2.4955197908679017,0.6666666666666666,6
midterm_flip,US,+120,6.116914725213266,1.0,6
midterm_flip,US,pre120,2.076897465044337,0.6666666666666666,6
midterm_flip,EM,+20,-0.432641625759007,0.4,5
midterm_flip,EM,pre20,2.3575855710065063,1.0,5
midterm_flip,EM,+60,5.889577356675803,0.6,5
midterm_flip,EM,pre60,-4.061070334138838,0.4,5
midterm_flip,EM,+120,6.140932673014242,1.0,5
midterm_flip,EM,pre120,-1.147196745163253,0.4,5
midterm_flip,China,+20,0.8330609096247819,0.8,5
midterm_flip,China,pre20,3.3504984514641474,0.8,5
midterm_flip,China,+60,6.438790556479326,0.8,5
midterm_flip,China,pre60,-3.273584414162091,0.4,5
midterm_flip,China,+120,13.900161287311523,0.8,5
midterm_flip,China,pre120,10.230065174730072,0.6,5
midterm_flip,Europe,+20,1.0252245193993565,0.5,6
midterm_flip,Europe,pre20,4.977439000395263,0.8333333333333334,6
midterm_flip,Europe,+60,1.2268603146923436,0.6666666666666666,6
midterm_flip,Europe,pre60,-3.9931912608149,0.3333333333333333,6
midterm_flip,Europe,+120,8.582947011254245,0.8333333333333334,6
midterm_flip,Europe,pre120,-11.73321083104264,0.3333333333333333,6
midterm_flip,Japan,+20,0.9004032268914128,0.5,6
midterm_flip,Japan,pre20,2.1731487963052274,0.6666666666666666,6
midterm_flip,Japan,+60,1.373583545963798,0.5,6
midterm_flip,Japan,pre60,-1.6543966947306683,0.3333333333333333,6
midterm_flip,Japan,+120,3.2691077598989775,0.6666666666666666,6
midterm_flip,Japan,pre120,-5.7647468146553535,0.16666666666666666,6
midterm_flip,Taiwan,+20,1.4987409842834714,0.6666666666666666,6
midterm_flip,Taiwan,pre20,3.3369365767048467,0.8333333333333334,6
midterm_flip,Taiwan,+60,2.7601520513239306,0.8333333333333334,6
midterm_flip,Taiwan,pre60,-1.1244527462280964,0.3333333333333333,6
midterm_flip,Taiwan,+120,5.2591321813576055,0.6666666666666666,6
midterm_flip,Taiwan,pre120,-3.6439576498969215,0.5,6
midterm_flip,Bonds,+20,1.3704277523435213,0.8,5
midterm_flip,Bonds,pre20,-0.5370145975425705,0.2,5
midterm_flip,Bonds,+60,4.755187150117451,0.6,5
midterm_flip,Bonds,pre60,1.2862459343319488,0.6,5
midterm_flip,Bonds,+120,2.964812395808209,0.6,5
midterm_flip,Bonds,pre120,2.0252763557232654,0.6,5
midterm_flip,Gold,+20,2.235556851752623,1.0,5
midterm_flip,Gold,pre20,2.714254301948918,0.8,5
midterm_flip,Gold,+60,6.904961958585671,0.8,5
midterm_flip,Gold,pre60,-0.289437822136076,0.4,5
midterm_flip,Gold,+120,8.456607096315505,1.0,5
midterm_flip,Gold,pre120,-6.031668713076151,0.2,5
midterm_flip,EM_minus_US,+20,1.5128444242262713,0.6,5
midterm_flip,EM_minus_US,pre20,-0.5885373712084832,0.4,5
midterm_flip,EM_minus_US,+60,2.7411775556921896,0.6,5
midterm_flip,EM_minus_US,pre60,0.6527348665453818,0.6,5
midterm_flip,EM_minus_US,+120,-0.3520131150403749,0.4,5
midterm_flip,EM_minus_US,pre120,-7.434173540912463,0.2,5
midterm_flip,China_minus_US,+20,2.7785469596100603,0.6,5
midterm_flip,China_minus_US,pre20,0.9090241180430754,0.6,5
midterm_flip,China_minus_US,+60,7.286651098235818,0.8,5
midterm_flip,China_minus_US,pre60,-3.3539629626282252,0.4,5
midterm_flip,China_minus_US,+120,7.312796924585103,0.8,5
midterm_flip,China_minus_US,pre120,3.1269780045073485,0.6,5
midterm_flip,Europe_minus_US,+20,-0.4199671405491817,0.5,6
midterm_flip,Europe_minus_US,pre20,2.2940504116765257,0.8333333333333334,6
midterm_flip,Europe_minus_US,+60,0.3136554534179829,0.5,6
midterm_flip,Europe_minus_US,pre60,-0.7423414602015326,0.5,6
midterm_flip,Europe_minus_US,+120,0.24723831986627154,0.5,6
midterm_flip,Europe_minus_US,pre120,-5.066795244249978,0.3333333333333333,6
midterm_flip,flow_US,+4,0.9428303070429713,0.8333333333333334,6
midterm_flip,flow_US,pre4,1.28083088983522,0.6666666666666666,6
midterm_flip,flow_US,+13,0.5221395904888649,0.5,6
midterm_flip,flow_US,pre13,4.058124923070877,0.6666666666666666,6
midterm_flip,flow_US,+26,3.2381898751086746,0.8333333333333334,6
midterm_flip,flow_US,pre26,5.718032587555488,0.6666666666666666,6
midterm_flip,flow_EM,+4,0.047378441655190784,0.6,5
midterm_flip,flow_EM,pre4,1.2398096903014086,0.8,5
midterm_flip,flow_EM,+13,4.639421251718506,0.6,5
midterm_flip,flow_EM,pre13,2.308370108169563,0.6,5
midterm_flip,flow_EM,+26,4.264034181450594,0.6,5
midterm_flip,flow_EM,pre26,3.22177511342852,0.6,5
midterm_flip,flow_China,+4,3.452774672182194,0.8,5
midterm_flip,flow_China,pre4,0.033005331522611314,0.6,5
midterm_flip,flow_China,+13,7.221146253603777,0.8,5
midterm_flip,flow_China,pre13,9.423558795029358,0.6,5
midterm_flip,flow_China,+26,9.778973699015188,0.8,5
midterm_flip,flow_China,pre26,10.527313605312067,0.8,5
midterm_flip,flow_Europe,+4,1.1853745814033467,0.8333333333333334,6
midterm_flip,flow_Europe,pre4,1.2247157424865172,0.6666666666666666,6
midterm_flip,flow_Europe,+13,5.0097630881914785,0.8333333333333334,6
midterm_flip,flow_Europe,pre13,-2.5827452580047794,0.3333333333333333,6
midterm_flip,flow_Europe,+26,20.612005585692835,0.8333333333333334,6
midterm_flip,flow_Europe,pre26,-3.9706544605739102,0.3333333333333333,6
midterm_flip,flow_Bonds,+4,1.4173975302567503,0.6,5
midterm_flip,flow_Bonds,pre4,1.2837430484517007,0.6,5
midterm_flip,flow_Bonds,+13,9.500122566118208,0.8,5
midterm_flip,flow_Bonds,pre13,2.64751117718788,0.6,5
midterm_flip,flow_Bonds,+26,15.578192482665996,0.8,5
midterm_flip,flow_Bonds,pre26,13.999588391378191,1.0,5
midterm_flip,flow_Gold,+4,0.0,0.4,5
midterm_flip,flow_Gold,pre4,-0.3761382412237366,0.4,5
midterm_flip,flow_Gold,+13,4.635009707311833,0.8,5
midterm_flip,flow_Gold,pre13,-0.747883990193138,0.4,5
midterm_flip,flow_Gold,+26,5.192919279879242,1.0,5
midterm_flip,flow_Gold,pre26,-2.0652546086141146,0.4,5
midterm_flip,flow_Cash,+4,-1.7946077058412961,0.5,4
midterm_flip,flow_Cash,pre4,4.35980446256355,0.75,4
midterm_flip,flow_Cash,+13,11.200140893426275,0.75,4
midterm_flip,flow_Cash,pre13,3.5126532943616775,1.0,4
midterm_flip,flow_Cash,+26,13.596673066620152,0.75,4
midterm_flip,flow_Cash,pre26,10.15733288917384,1.0,4
war_telegraphed,SPX,+20,3.3126740822872023,0.8181818181818182,11
war_telegraphed,SPX,pre20,-1.4176091172101017,0.36363636363636365,11
war_telegraphed,SPX,+60,4.486097259070339,0.8181818181818182,11
war_telegraphed,SPX,pre60,1.1060737451448681,0.5454545454545454,11
war_telegraphed,SPX,+120,6.76140248005588,0.8181818181818182,11
war_telegraphed,SPX,pre120,4.744194766490153,0.7272727272727273,11
war_telegraphed,US,+20,3.0107511002114182,0.8181818181818182,11
war_telegraphed,US,pre20,-1.2223260617198057,0.36363636363636365,11
war_telegraphed,US,+60,4.4112787724363995,0.8181818181818182,11
war_telegraphed,US,pre60,1.5193753688243008,0.5454545454545454,11
war_telegraphed,US,+120,6.761474376066139,0.8181818181818182,11
war_telegraphed,US,pre120,4.77874659940552,0.7272727272727273,11
war_telegraphed,EM,+20,1.8785020802826424,0.6666666666666666,9
war_telegraphed,EM,pre20,-2.2337916932840285,0.1111111111111111,9
war_telegraphed,EM,+60,-0.04338607792119063,0.4444444444444444,9
war_telegraphed,EM,pre60,-1.482591032994146,0.3333333333333333,9
war_telegraphed,EM,+120,-8.059007814429549,0.3333333333333333,9
war_telegraphed,EM,pre120,2.582563363532915,0.5555555555555556,9
war_telegraphed,China,+20,3.7694802303124204,0.6666666666666666,9
war_telegraphed,China,pre20,-4.51461628058212,0.3333333333333333,9
war_telegraphed,China,+60,-0.9636926072179303,0.4444444444444444,9
war_telegraphed,China,pre60,-1.0598412331356686,0.3333333333333333,9
war_telegraphed,China,+120,-2.8666221345483263,0.4444444444444444,9
war_telegraphed,China,pre120,0.6100401753418654,0.5555555555555556,9
war_telegraphed,Europe,+20,1.7240324822848319,0.7272727272727273,11
war_telegraphed,Europe,pre20,-1.8786813117632988,0.18181818181818182,11
war_telegraphed,Europe,+60,-0.14205075204810524,0.45454545454545453,11
war_telegraphed,Europe,pre60,-3.829866371619339,0.36363636363636365,11
war_telegraphed,Europe,+120,-2.80533001890038,0.45454545454545453,11
war_telegraphed,Europe,pre120,0.1402506727616939,0.5454545454545454,11
war_telegraphed,Japan,+20,0.809600987847485,0.6363636363636364,11
war_telegraphed,Japan,pre20,-1.689227791662554,0.18181818181818182,11
war_telegraphed,Japan,+60,2.319951132229096,0.5454545454545454,11
war_telegraphed,Japan,pre60,-0.8399503541199452,0.45454545454545453,11
war_telegraphed,Japan,+120,-2.074349494030663,0.45454545454545453,11
war_telegraphed,Japan,pre120,2.754044094016042,0.6363636363636364,11
war_telegraphed,Taiwan,+20,3.448614298701744,0.6363636363636364,11
war_telegraphed,Taiwan,pre20,-1.7148750492026381,0.18181818181818182,11
war_telegraphed,Taiwan,+60,4.125753516347061,0.6363636363636364,11
war_telegraphed,Taiwan,pre60,-0.5242496015821444,0.36363636363636365,11
war_telegraphed,Taiwan,+120,1.2105887142977625,0.6363636363636364,11
war_telegraphed,Taiwan,pre120,3.4708123420029837,0.7272727272727273,11
war_telegraphed,Bonds,+20,-0.05537973509381138,0.4,10
war_telegraphed,Bonds,pre20,-0.23918522110391613,0.5,10
war_telegraphed,Bonds,+60,1.327863221691891,0.7,10
war_telegraphed,Bonds,pre60,-0.05296094722687939,0.5,10
war_telegraphed,Bonds,+120,-0.17989934972435495,0.5,10
war_telegraphed,Bonds,pre120,-1.522637730148646,0.4,10
war_telegraphed,Gold,+20,0.9941607143346645,0.5555555555555556,9
war_telegraphed,Gold,pre20,2.506009363531609,0.6666666666666666,9
war_telegraphed,Gold,+60,-2.7422428921835387,0.4444444444444444,9
war_telegraphed,Gold,pre60,2.287081786766737,0.7777777777777778,9
war_telegraphed,Gold,+120,-2.2276158128527475,0.4444444444444444,9
war_telegraphed,Gold,pre120,4.567243628869747,0.5555555555555556,9
war_telegraphed,EM_minus_US,+20,-0.05248021715355389,0.4444444444444444,9
war_telegraphed,EM_minus_US,pre20,-1.0114656315642228,0.3333333333333333,9
war_telegraphed,EM_minus_US,+60,-2.7135784555196416,0.2222222222222222,9
war_telegraphed,EM_minus_US,pre60,-3.001966401818447,0.3333333333333333,9
war_telegraphed,EM_minus_US,+120,-9.65742975421702,0.1111111111111111,9
war_telegraphed,EM_minus_US,pre120,-7.06952607083242,0.2222222222222222,9
war_telegraphed,China_minus_US,+20,0.9279526681469839,0.7777777777777778,9
war_telegraphed,China_minus_US,pre20,-3.2223848661743597,0.3333333333333333,9
war_telegraphed,China_minus_US,+60,-2.0648722292528463,0.3333333333333333,9
war_telegraphed,China_minus_US,pre60,-3.3778735545381657,0.3333333333333333,9
war_telegraphed,China_minus_US,+120,-5.562908305129728,0.1111111111111111,9
war_telegraphed,China_minus_US,pre120,-7.785671869226115,0.3333333333333333,9
war_telegraphed,Europe_minus_US,+20,-1.105329521574033,0.2727272727272727,11
war_telegraphed,Europe_minus_US,pre20,-1.8555391855382042,0.2727272727272727,11
war_telegraphed,Europe_minus_US,+60,-2.2423883464712553,0.45454545454545453,11
war_telegraphed,Europe_minus_US,pre60,-0.538541509548077,0.36363636363636365,11
war_telegraphed,Europe_minus_US,+120,-7.2726438500505,0.2727272727272727,11
war_telegraphed,Europe_minus_US,pre120,-4.874150935065581,0.09090909090909091,11
war_telegraphed,flow_US,+4,2.62144801327576,0.9090909090909091,11
war_telegraphed,flow_US,pre4,1.2423926221233361,0.6363636363636364,11
war_telegraphed,flow_US,+13,5.501524290068959,1.0,11
war_telegraphed,flow_US,pre13,1.772471473964881,0.7272727272727273,11
war_telegraphed,flow_US,+26,7.883758341537772,1.0,11
war_telegraphed,flow_US,pre26,7.521290095828985,1.0,11
war_telegraphed,flow_EM,+4,2.040483906010465,0.6666666666666666,9
war_telegraphed,flow_EM,pre4,0.0,0.4444444444444444,9
war_telegraphed,flow_EM,+13,0.8878992057564572,0.5555555555555556,9
war_telegraphed,flow_EM,pre13,1.5096207585427726,0.7777777777777778,9
war_telegraphed,flow_EM,+26,-2.60900257348813,0.4444444444444444,9
war_telegraphed,flow_EM,pre26,4.595332780906347,0.6666666666666666,9
war_telegraphed,flow_China,+4,2.1877375714935496,0.8888888888888888,9
war_telegraphed,flow_China,pre4,2.213063682551315,0.8888888888888888,9
war_telegraphed,flow_China,+13,1.435291595422303,0.7777777777777778,9
war_telegraphed,flow_China,pre13,1.1037548102827035,0.5555555555555556,9
war_telegraphed,flow_China,+26,4.699907006750067,0.7777777777777778,9
war_telegraphed,flow_China,pre26,-9.376640881945308,0.4444444444444444,9
war_telegraphed,flow_Europe,+4,-0.13691918758889088,0.36363636363636365,11
war_telegraphed,flow_Europe,pre4,1.9715840289881257,0.6363636363636364,11
war_telegraphed,flow_Europe,+13,-6.074658564460981,0.36363636363636365,11
war_telegraphed,flow_Europe,pre13,2.470984499114202,0.5454545454545454,11
war_telegraphed,flow_Europe,+26,-1.3819287062388348,0.45454545454545453,11
war_telegraphed,flow_Europe,pre26,15.352380503782232,0.5454545454545454,11
war_telegraphed,flow_Bonds,+4,1.060604651414848,0.6,10
war_telegraphed,flow_Bonds,pre4,0.40950090110451876,0.6,10
war_telegraphed,flow_Bonds,+13,5.287607460791114,0.9,10
war_telegraphed,flow_Bonds,pre13,1.9515818772937885,0.7,10
war_telegraphed,flow_Bonds,+26,10.817256404025816,1.0,10
war_telegraphed,flow_Bonds,pre26,5.160923576315308,0.8,10
war_telegraphed,flow_Gold,+4,0.6553389861294914,0.5555555555555556,9
war_telegraphed,flow_Gold,pre4,1.0098320861484242,0.6666666666666666,9
war_telegraphed,flow_Gold,+13,-0.9124482613696276,0.4444444444444444,9
war_telegraphed,flow_Gold,pre13,0.3703364594331612,0.6666666666666666,9
war_telegraphed,flow_Gold,+26,0.6877884945937431,0.5555555555555556,9
war_telegraphed,flow_Gold,pre26,0.6877884945937424,0.5555555555555556,9
war_telegraphed,flow_Cash,+4,1.9694090467719576,0.6666666666666666,9
war_telegraphed,flow_Cash,pre4,0.2773833054469179,0.5555555555555556,9
war_telegraphed,flow_Cash,+13,4.185642850758871,0.6666666666666666,9
war_telegraphed,flow_Cash,pre13,3.8223201959302173,0.5555555555555556,9
war_telegraphed,flow_Cash,+26,4.361024951797391,0.6666666666666666,9
war_telegraphed,flow_Cash,pre26,9.709198432564529,0.6666666666666666,9
war_surprise,SPX,+20,0.5654404568034302,0.6666666666666666,6
war_surprise,SPX,pre20,0.14397996228701138,0.5,6
war_surprise,SPX,+60,4.5766785372145575,0.6666666666666666,6
war_surprise,SPX,pre60,3.760984801730998,0.6666666666666666,6
war_surprise,SPX,+120,9.925033189778498,0.6666666666666666,6
war_surprise,SPX,pre120,5.660382883189699,0.8333333333333334,6
war_surprise,US,+20,0.6629136095179532,0.6666666666666666,6
war_surprise,US,pre20,0.03498588349100906,0.5,6
war_surprise,US,+60,4.559586871285316,0.6666666666666666,6
war_surprise,US,pre60,3.823547838553334,0.6666666666666666,6
war_surprise,US,+120,9.899839841281072,0.6666666666666666,6
war_surprise,US,pre120,5.550143307885659,0.8333333333333334,6
war_surprise,EM,+20,-0.4759338741096013,0.5,6
war_surprise,EM,pre20,2.015794126323434,0.8333333333333334,6
war_surprise,EM,+60,4.885647882639697,0.6666666666666666,6
war_surprise,EM,pre60,5.940260484890109,0.8333333333333334,6
war_surprise,EM,+120,10.33434305310454,0.6666666666666666,6
war_surprise,EM,pre120,3.8884045433893415,0.8333333333333334,6
war_surprise,China,+20,-0.2333832828692543,0.5,6
war_surprise,China,pre20,2.2829673257064984,0.6666666666666666,6
war_surprise,China,+60,-5.424907990551301,0.3333333333333333,6
war_surprise,China,pre60,6.271293545520747,0.6666666666666666,6
war_surprise,China,+120,0.5103754923481478,0.5,6
war_surprise,China,pre120,5.238314039423411,0.6666666666666666,6
war_surprise,Europe,+20,-1.8950981474741229,0.3333333333333333,6
war_surprise,Europe,pre20,2.6353677422646222,0.8333333333333334,6
war_surprise,Europe,+60,3.6721135526093533,0.6666666666666666,6
war_surprise,Europe,pre60,7.346522619147784,0.8333333333333334,6
war_surprise,Europe,+120,6.249664649407244,0.6666666666666666,6
war_surprise,Europe,pre120,8.539585645543319,0.8333333333333334,6
war_surprise,Japan,+20,-2.1750881395973343,0.3333333333333333,6
war_surprise,Japan,pre20,0.6273944948612971,0.5,6
war_surprise,Japan,+60,4.013127363448052,0.8333333333333334,6
war_surprise,Japan,pre60,1.720613691167967,0.6666666666666666,6
war_surprise,Japan,+120,10.72103398591262,0.6666666666666666,6
war_surprise,Japan,pre120,2.7555138449344088,0.8333333333333334,6
war_surprise,Taiwan,+20,-0.1186079419115626,0.5,6
war_surprise,Taiwan,pre20,3.2770412586395743,0.8333333333333334,6
war_surprise,Taiwan,+60,2.6401760519968502,0.5,6
war_surprise,Taiwan,pre60,4.154042866583131,0.5,6
war_surprise,Taiwan,+120,7.475420301503258,0.6666666666666666,6
war_surprise,Taiwan,pre120,7.739931338475511,0.8333333333333334,6
war_surprise,Bonds,+20,-0.0063800752122405106,0.5,6
war_surprise,Bonds,pre20,0.7868747047329477,0.6666666666666666,6
war_surprise,Bonds,+60,2.620439860108732,0.8333333333333334,6
war_surprise,Bonds,pre60,-1.325746621994317,0.3333333333333333,6
war_surprise,Bonds,+120,3.125773498219339,1.0,6
war_surprise,Bonds,pre120,-4.691445299168577,0.16666666666666666,6
war_surprise,Gold,+20,0.6040320116247646,0.5,6
war_surprise,Gold,pre20,4.562291777337181,0.8333333333333334,6
war_surprise,Gold,+60,5.164717291175682,0.8333333333333334,6
war_surprise,Gold,pre60,8.555443526832965,0.8333333333333334,6
war_surprise,Gold,+120,16.005164590469033,1.0,6
war_surprise,Gold,pre120,8.851401809824178,0.8333333333333334,6
war_surprise,EM_minus_US,+20,-1.430288878595869,0.3333333333333333,6
war_surprise,EM_minus_US,pre20,1.378247889981017,0.6666666666666666,6
war_surprise,EM_minus_US,+60,-1.1847516264959284,0.16666666666666666,6
war_surprise,EM_minus_US,pre60,1.4501885355131594,0.5,6
war_surprise,EM_minus_US,+120,-3.797978106614268,0.3333333333333333,6
war_surprise,EM_minus_US,pre120,-2.977997901552715,0.3333333333333333,6
war_surprise,China_minus_US,+20,-1.991442890477934,0.3333333333333333,6
war_surprise,China_minus_US,pre20,2.2479814422154893,0.8333333333333334,6
war_surprise,China_minus_US,+60,-0.41071624351245006,0.5,6
war_surprise,China_minus_US,pre60,1.7186753841013256,0.6666666666666666,6
war_surprise,China_minus_US,+120,-6.6422785562047,0.3333333333333333,6
war_surprise,China_minus_US,pre120,-3.1410203493624325,0.3333333333333333,6
war_surprise,Europe_minus_US,+20,-1.845942818556944,0.16666666666666666,6
war_surprise,Europe_minus_US,pre20,2.1456596094602816,0.6666666666666666,6
war_surprise,Europe_minus_US,+60,-2.7185440930429805,0.5,6
war_surprise,Europe_minus_US,pre60,0.8437955917382549,0.8333333333333334,6
war_surprise,Europe_minus_US,+120,-7.363730064233061,0.16666666666666666,6
war_surprise,Europe_minus_US,pre120,0.043612490224942846,0.5,6
war_surprise,flow_US,+4,1.9236361328159526,0.8333333333333334,6
war_surprise,flow_US,pre4,0.9984087830866883,0.6666666666666666,6
war_surprise,flow_US,+13,2.097629450572435,0.8333333333333334,6
war_surprise,flow_US,pre13,0.18161802869387733,0.5,6
war_surprise,flow_US,+26,3.2727442141158125,0.6666666666666666,6
war_surprise,flow_US,pre26,7.651058505313534,1.0,6
war_surprise,flow_EM,+4,-0.2855135402503546,0.3333333333333333,6
war_surprise,flow_EM,pre4,1.5839788038776355,0.8333333333333334,6
war_surprise,flow_EM,+13,1.2560701890940495,0.6666666666666666,6
war_surprise,flow_EM,pre13,1.1164455062099792,0.8333333333333334,6
war_surprise,flow_EM,+26,4.846715591467886,0.8333333333333334,6
war_surprise,flow_EM,pre26,-0.12878863112331995,0.5,6
war_surprise,flow_China,+4,-0.08063661556922153,0.5,6
war_surprise,flow_China,pre4,-0.8889841311256368,0.5,6
war_surprise,flow_China,+13,-3.270033278734945,0.5,6
war_surprise,flow_China,pre13,-4.739348574315423,0.3333333333333333,6
war_surprise,flow_China,+26,-4.660280000030851,0.3333333333333333,6
war_surprise,flow_China,pre26,-8.808093009344379,0.16666666666666666,6
war_surprise,flow_Europe,+4,1.3526805108620912,0.6666666666666666,6
war_surprise,flow_Europe,pre4,5.447242902382273,0.6666666666666666,6
war_surprise,flow_Europe,+13,-3.0984258711628545,0.3333333333333333,6
war_surprise,flow_Europe,pre13,11.164328781510115,0.8333333333333334,6
war_surprise,flow_Europe,+26,-5.238385366115297,0.16666666666666666,6
war_surprise,flow_Europe,pre26,12.410923060075326,0.8333333333333334,6
war_surprise,flow_Bonds,+4,2.810635387639909,0.8333333333333334,6
war_surprise,flow_Bonds,pre4,0.7554019467998621,1.0,6
war_surprise,flow_Bonds,+13,3.0023107218176173,0.8333333333333334,6
war_surprise,flow_Bonds,pre13,2.3379774297578364,0.8333333333333334,6
war_surprise,flow_Bonds,+26,9.048675997598858,1.0,6
war_surprise,flow_Bonds,pre26,3.011563752674422,0.8333333333333334,6
war_surprise,flow_Gold,+4,1.8340637348638849,0.8333333333333334,6
war_surprise,flow_Gold,pre4,1.1867449983515757,0.6666666666666666,6
war_surprise,flow_Gold,+13,5.799415551722154,0.8333333333333334,6
war_surprise,flow_Gold,pre13,3.9751047594517575,0.8333333333333334,6
war_surprise,flow_Gold,+26,12.555743891959704,0.8333333333333334,6
war_surprise,flow_Gold,pre26,12.269215672391262,0.6666666666666666,6
war_surprise,flow_Cash,+4,-0.7167597764325313,0.3333333333333333,6
war_surprise,flow_Cash,pre4,2.539671727029173,0.8333333333333334,6
war_surprise,flow_Cash,+13,3.2177470642372086,0.8333333333333334,6
war_surprise,flow_Cash,pre13,6.181283051178447,0.8333333333333334,6
war_surprise,flow_Cash,+26,1.390329284618936,0.5,6
war_surprise,flow_Cash,pre26,5.118156082004729,0.6666666666666666,6
