scenario,month,year,nav_per_share,price_nav_multiple,premium_to_nav,modeled_price,total_return,annualized_return,description
Private Access Base,98,8.166666666666666,33.178703916936,2.573575011399909,1.573575011399909,85.38788331126277,1.2776175863233599,0.10604592519666256,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,99,8.25,33.69480187519844,2.5475034199726405,1.5475034199726405,85.83762301236858,1.2896138440215679,0.10562422168636298,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,100,8.333333333333334,34.21892778727094,2.5214318285453716,1.5214318285453716,86.2806936615206,1.3014322128973217,0.1051972166462678,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,101,8.416666666666666,34.75120652875384,2.495360237118103,1.4953602371181032,86.71677896373136,1.3130642561678143,0.10476479272115591,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,102,8.5,35.291764917699574,2.4692886456908347,1.4692886456908347,87.14555439766569,1.3245013176224512,0.10432682875998056,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,103,8.583333333333334,35.84073174482767,2.4432170542635663,1.4432170542635663,87.56668703624855,1.3357345168377845,0.10388319965273807,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,104,8.666666666666666,36.3982378042098,2.4171454628362974,1.4171454628362974,87.97983536368231,1.3467547442966739,0.10343377615853733,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,105,8.75,36.96441592443211,2.391073871409029,1.391073871409029,88.38464908880545,1.3575526564098546,0.10297842472429464,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,106,8.833333333333334,37.53940100024229,2.3650022799817605,1.3650022799817605,88.7807689547226,1.3681186704380526,0.10251700729343649,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,107,8.916666666666666,38.123330024688926,2.3389306885544916,1.3389306885544916,89.16782654463579,1.3784429593127707,0.10204938110394446,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,108,9.0,38.716342121760746,2.312859097127223,1.3128590971272232,89.54544408380424,1.3885154463538072,0.10157539847502295,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,109,9.083333333333334,39.318578579533636,2.2867875056999547,1.2867875056999547,89.9132342375594,1.398325799881552,0.10109490658161624,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,110,9.166666666666666,39.9301828838332,2.260715914272686,1.2607159142726858,90.27079990530052,1.4078634277220732,0.10060774721593613,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,111,9.25,40.55130075242097,2.2346443228454174,1.2346443228454174,90.61773401039463,1.4171174716029507,0.10011375653509536,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,112,9.333333333333334,41.18208016971243,2.2085727314181485,1.2085727314181485,90.95361928590295,1.4260768014377954,0.0996127647938656,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,113,9.416666666666666,41.822671422034965,2.18250113999088,1.18250113999088,91.2780280560553,1.4347300094973408,0.0991045960615009,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
Private Access Base,114,9.5,42.47322713343439,2.1564295485636116,1.1564295485636116,91.59052201339166,1.443065404464968,0.09858906792147493,"Robotics works, private access deserves a premium, but the extreme first-month premium compresses."
