date,open,high,low,close,volume,quote_volume,trades
2025-01-20,1.53600000,1.60500000,1.35900000,1.39100000,190568875.67000000,280736680.07166000,1041033
2025-01-21,1.39100000,1.52500000,1.31200000,1.45400000,83032347.48000000,116861741.01569000,495518
2025-01-22,1.45300000,1.48900000,1.39400000,1.41700000,51663465.27000000,74249106.91368000,356044
2025-01-23,1.41700000,1.46300000,1.34400000,1.41800000,72178081.55000000,100939660.64814000,420979
2025-01-24,1.41800000,1.47600000,1.26100000,1.28500000,51649407.33000000,72034133.92632000,309197
2025-01-25,1.28600000,1.33100000,1.22400000,1.27900000,69439382.37000000,88637683.29393000,285528
2025-01-26,1.27900000,1.30600000,1.20500000,1.21100000,33940454.41000000,43121469.00273000,194794
2025-01-27,1.21100000,1.21100000,1.07900000,1.18200000,103960436.13000000,117783178.22354000,436251
2025-01-28,1.18300000,1.20700000,0.97600000,1.05700000,150264201.61000000,163128241.78065000,509391
2025-01-29,1.05700000,1.37700000,1.05400000,1.18500000,324469956.88000000,405324602.51674000,1434678
2025-01-30,1.18500000,1.26300000,1.15200000,1.15400000,93986522.24000000,113354778.83708000,361931
2025-01-31,1.15400000,1.31800000,1.10900000,1.13600000,153544238.35000000,182081363.45787000,649233
2025-02-01,1.13500000,1.17700000,0.99500000,1.00800000,90391742.32000000,97886169.84797000,407423
2025-02-02,1.00800000,1.06900000,0.87300000,0.94900000,213622288.99000000,210615881.56419000,768924
2025-02-03,0.94900000,0.95000000,0.63100000,0.86000000,499988367.96000000,386039760.09622900,1302441
2025-02-04,0.86000000,0.89100000,0.74600000,0.80300000,177093272.88000000,141254086.03137000,507209
2025-02-05,0.80200000,0.85400000,0.77000000,0.79500000,107069788.11000000,87492426.69307000,348095
2025-02-06,0.79400000,0.82000000,0.70100000,0.71200000,106703352.28000000,81710083.00451000,313942
2025-02-07,0.71100000,0.78300000,0.64600000,0.67800000,109670697.06000000,79576383.12183000,308286
2025-02-08,0.67800000,0.73800000,0.65900000,0.71800000,77656426.54000000,54212988.11464000,197647
2025-02-09,0.71700000,0.73600000,0.61100000,0.64200000,88410506.25000000,59729444.27513000,208212
2025-02-10,0.64200000,0.68900000,0.61700000,0.65800000,97266317.37000000,64026406.40323000,272583
2025-02-11,0.65700000,0.69800000,0.61000000,0.62700000,124892650.73000000,81085641.03806000,314986
2025-02-12,0.62700000,0.63300000,0.55000000,0.60500000,211712382.68000000,124487903.76367000,401864
2025-02-13,0.60500000,0.62700000,0.57100000,0.59100000,102491040.70000000,61158520.95089000,238523
2025-02-14,0.59100000,0.79800000,0.58400000,0.72900000,266645900.02000000,188776270.72245000,709699
2025-02-15,0.72800000,0.72900000,0.67500000,0.68700000,95440298.51000000,66804219.28896000,265516
2025-02-16,0.68700000,0.70500000,0.64500000,0.65800000,68376150.82000000,46037157.73418000,180354
2025-02-17,0.65900000,0.70200000,0.61600000,0.63100000,103862848.86000000,68499042.70069000,280237
2025-02-18,0.63200000,0.63900000,0.57600000,0.61500000,97707834.45000000,59482456.49590000,247645
2025-02-19,0.61500000,0.64000000,0.59600000,0.60900000,76942353.93000000,47781785.36652000,181289
2025-02-20,0.60900000,0.64800000,0.59900000,0.64600000,80099803.27000000,49744362.07962000,227765
2025-02-21,0.64600000,0.72900000,0.63100000,0.64300000,170412591.35000000,114452356.64530000,452026
2025-02-22,0.64300000,0.71800000,0.63200000,0.70300000,120738366.03000000,81682069.23023000,254664
2025-02-23,0.70400000,0.70400000,0.65100000,0.65900000,69715469.79000000,46910812.03705000,147683
2025-02-24,0.65800000,0.66800000,0.53500000,0.55600000,155866063.52000000,94465935.36724000,322525
2025-02-25,0.55600000,0.56500000,0.50200000,0.54900000,235962977.07000000,125612318.49917000,488721
2025-02-26,0.54900000,0.59300000,0.53600000,0.57900000,144151486.33000000,80630052.74037000,277990
2025-02-27,0.58000000,0.62000000,0.56400000,0.58500000,97811397.64000000,57662848.36947000,265629
2025-02-28,0.58500000,0.64700000,0.54700000,0.62900000,174061757.30000000,101955393.65320000,421304
2025-03-01,0.63000000,0.66400000,0.58900000,0.61100000,108416085.62000000,67869458.49982000,234857
2025-03-02,0.61100000,0.78400000,0.60700000,0.76100000,235990469.27000000,165798477.62305000,612385
2025-03-03,0.76100000,0.79000000,0.63200000,0.64300000,211321106.73000000,155344211.60098000,669815
2025-03-04,0.64400000,0.64900000,0.53700000,0.57400000,254062314.35000000,150002284.92646000,489446
2025-03-05,0.57500000,0.61700000,0.55100000,0.58300000,154290796.63000000,89203269.00981000,318106
2025-03-06,0.58200000,0.60100000,0.55700000,0.57100000,108257235.48000000,62966219.92507000,277016
2025-03-07,0.57100000,0.58200000,0.52400000,0.53400000,155028068.25000000,85379798.46936000,336427
2025-03-08,0.53500000,0.54700000,0.51100000,0.53400000,82686208.70000000,43470194.03522000,163662
2025-03-09,0.53400000,0.54000000,0.42800000,0.44200000,134131705.21000000,63778322.68935000,217373
2025-03-10,0.44300000,0.49500000,0.42400000,0.42800000,168596049.28000000,77285296.61601000,314713
2025-03-11,0.42800000,0.47400000,0.39500000,0.44800000,174828089.81000000,77112100.65224000,314768
2025-03-12,0.44800000,0.48100000,0.42800000,0.48000000,125515545.62000000,57020183.63507000,219174
2025-03-13,0.48100000,0.50100000,0.45300000,0.47100000,171889535.58000000,82158006.56354000,280119
2025-03-14,0.47100000,0.52900000,0.46900000,0.50800000,116863400.53000000,58391200.04291000,161668
2025-03-15,0.50700000,0.51500000,0.49200000,0.50100000,68793881.61000000,34531408.80269000,111208
2025-03-16,0.50100000,0.50200000,0.45900000,0.46500000,77613629.59000000,37399693.95326000,130147
2025-03-17,0.46500000,0.51700000,0.46400000,0.50100000,85193870.32000000,41575178.60184000,134775
2025-03-18,0.50100000,0.50200000,0.45000000,0.48100000,62253584.49000000,29190470.94702000,99110
2025-03-19,0.48100000,0.52300000,0.47700000,0.51700000,103155339.85000000,50905329.21196000,160576
2025-03-20,0.51700000,0.52400000,0.48100000,0.50700000,68229334.49000000,33902372.75752000,115565
2025-03-21,0.50600000,0.53300000,0.48100000,0.48900000,74495017.66000000,37442456.48047000,114528
2025-03-22,0.48800000,0.52900000,0.48500000,0.50800000,55528844.86000000,28485469.69100000,95270
2025-03-23,0.50700000,0.53700000,0.49800000,0.51700000,69957888.95000000,35983887.87651000,94667
2025-03-24,0.51700000,0.58000000,0.50500000,0.55800000,119809566.50000000,65843090.93376000,209088
2025-03-25,0.55700000,0.57100000,0.53300000,0.54900000,80609180.42000000,44138957.93664000,118328
2025-03-26,0.54900000,0.59000000,0.52200000,0.52800000,109905573.28000000,60999117.40161000,153714
2025-03-27,0.52800000,0.56100000,0.50900000,0.52000000,71592643.48000000,38132603.38984000,116006
2025-03-28,0.52000000,0.52700000,0.45300000,0.46100000,72498911.25000000,35211889.94520000,101662
2025-03-29,0.46100000,0.46700000,0.42100000,0.43300000,58654201.10000000,25794581.37870000,70289
2025-03-30,0.43300000,0.44500000,0.42700000,0.43600000,35481910.57000000,15475988.18410000,47749
2025-03-31,0.43700000,0.44300000,0.41400000,0.42000000,63126978.83000000,27023927.85925000,86926
2025-04-01,0.41900000,0.44700000,0.41400000,0.42200000,65433837.21000000,28080310.30354000,77405
2025-04-02,0.42300000,0.43100000,0.36900000,0.37400000,128163088.67000000,52440132.59423000,125884
2025-04-03,0.37300000,0.39300000,0.35300000,0.38400000,85354207.86000000,31795928.82576000,87421
2025-04-04,0.38400000,0.39100000,0.36100000,0.38900000,97590275.71000000,37003957.90478000,100250
2025-04-05,0.38900000,0.39400000,0.37600000,0.38600000,32363617.28000000,12476690.78983000,34957
2025-04-06,0.38600000,0.38600000,0.32700000,0.33500000,73101018.52000000,25664118.16112000,90834
2025-04-07,0.33500000,0.36100000,0.30400000,0.34300000,118143679.35000000,39524110.48249000,172128
2025-04-08,0.34300000,0.35800000,0.31600000,0.31900000,81098830.58000000,27030040.47969000,79496
2025-04-09,0.32000000,0.37900000,0.30400000,0.37200000,119233147.62000000,40563116.71286000,119038
2025-04-10,0.37200000,0.37700000,0.35200000,0.36600000,73669341.93000000,26846941.71613000,71617
2025-04-11,0.36500000,0.41100000,0.36400000,0.39600000,86486512.02000000,33313760.28583000,86675
2025-04-12,0.39600000,0.48100000,0.38900000,0.46800000,92000154.14000000,40259192.47670000,126407
2025-04-13,0.46700000,0.47800000,0.43700000,0.44500000,96905478.93000000,44657399.53588000,157003
2025-04-14,0.44500000,0.48200000,0.42000000,0.43100000,97318853.14000000,43420358.33871000,143704
2025-04-15,0.43100000,0.43700000,0.38700000,0.38900000,57089426.47000000,23396565.15582000,94631
2025-04-16,0.38900000,0.39000000,0.36200000,0.37800000,103123044.30000000,38690536.58743000,111623
2025-04-17,0.37900000,0.40300000,0.36800000,0.37700000,66205606.55000000,25187533.26280000,73308
2025-04-18,0.37700000,0.41300000,0.37600000,0.40200000,59006403.01000000,23454973.45457000,81483
2025-04-19,0.40200000,0.42000000,0.39200000,0.41800000,23278093.22000000,9464604.30927000,48349
2025-04-20,0.41800000,0.44200000,0.41400000,0.42900000,41871171.34000000,17910511.18359000,87396
2025-04-21,0.42900000,0.46000000,0.42000000,0.42300000,60882895.03000000,26689512.37385000,113314
2025-04-22,0.42300000,0.51200000,0.41400000,0.50000000,92670511.09000000,42793651.13869000,171977
2025-04-23,0.50100000,0.58400000,0.50100000,0.54000000,163933671.74000000,90002906.13342000,304720
2025-04-24,0.53900000,0.56000000,0.50800000,0.55500000,112018334.41000000,59809997.74074000,215121
2025-04-25,0.55400000,0.67000000,0.54400000,0.63900000,163986845.31000000,100748876.88368000,383530
2025-04-26,0.63900000,0.72100000,0.62500000,0.65200000,140416744.51000000,93932649.15757000,319817
2025-04-27,0.65100000,0.65500000,0.60800000,0.61500000,62467924.93000000,39354051.70265000,153636
2025-04-28,0.61600000,0.66900000,0.59500000,0.61900000,95125714.83000000,59830643.72656000,253173
2025-04-29,0.61900000,0.62700000,0.52900000,0.60300000,57487202.50000000,34542349.94980000,158751
2025-04-30,0.60300000,0.64000000,0.56100000,0.63300000,53715650.35000000,32234744.88251000,166324
2025-05-01,0.63200000,0.66200000,0.60700000,0.61600000,51353472.85000000,32716021.25126000,151604
2025-05-02,0.61600000,0.65700000,0.59800000,0.64400000,51335863.91000000,32019490.74107000,162207
2025-05-03,0.64500000,0.64900000,0.56700000,0.56800000,37850192.10000000,22714644.58493000,112927
2025-05-04,0.56900000,0.57600000,0.53600000,0.54800000,35149946.81000000,19546628.03992000,116427
2025-05-05,0.54800000,0.56900000,0.53200000,0.54800000,30664461.61000000,16845546.22903000,98573
2025-05-06,0.54800000,0.57000000,0.52100000,0.56200000,41765461.56000000,22800689.02225000,128818
2025-05-07,0.56200000,0.59100000,0.53200000,0.57500000,53700085.77000000,30270808.43347000,144913
2025-05-08,0.57500000,0.71100000,0.57400000,0.69200000,101447605.08000000,65360818.26727000,285595
2025-05-09,0.69200000,0.77100000,0.65300000,0.74900000,181924086.37000000,131251907.21456000,498530
2025-05-10,0.74900000,0.97900000,0.74900000,0.94600000,254305013.66000000,220249008.27226000,868176
2025-05-11,0.94600000,0.95100000,0.86100000,0.91100000,88274388.45000000,79681292.22949000,443303
2025-05-12,0.91000000,1.32200000,0.90900000,1.14900000,348067296.99000000,396780961.96219000,1534027
2025-05-13,1.14800000,1.23300000,1.05800000,1.17600000,153778802.33000000,176623666.96994000,741320
2025-05-14,1.17600000,1.19100000,1.03300000,1.13200000,90438951.44000000,100627252.82985000,506041
2025-05-15,1.13200000,1.14800000,0.94600000,0.98600000,98560959.94000000,102992296.97992000,568684
2025-05-16,0.98700000,1.14700000,0.96900000,1.00400000,89680694.12000000,94552607.49506000,468181
2025-05-17,1.00400000,1.01300000,0.92000000,0.93100000,63697482.19000000,60920153.38902000,308414
2025-05-18,0.93200000,1.10000000,0.92500000,1.06900000,126522366.43000000,128595416.35974000,512585
2025-05-19,1.07000000,1.08000000,0.92900000,0.99200000,83190708.08000000,81533404.93246000,390177
2025-05-20,0.99200000,1.02000000,0.93000000,0.97500000,65621688.63000000,63681026.62335000,335072
2025-05-21,0.97500000,1.19000000,0.95800000,1.11500000,170323951.17000000,184527869.68448000,722119
2025-05-22,1.11600000,1.20100000,1.10200000,1.20100000,109511323.70000000,126487182.27426000,527846
2025-05-23,1.20100000,1.39300000,1.10200000,1.11300000,223186364.40000000,274210937.60263000,1054274
2025-05-24,1.11400000,1.17300000,1.08200000,1.11900000,71273960.01000000,79843216.73615000,375986
2025-05-25,1.11900000,1.13600000,1.01000000,1.10300000,72785221.45000000,78022926.90230000,363910
2025-05-26,1.10400000,1.19900000,1.10100000,1.12500000,71046254.08000000,80946993.67389000,380871
2025-05-27,1.12600000,1.16300000,1.05500000,1.10900000,74880250.00000000,84129599.73249000,384740
2025-05-28,1.10900000,1.13600000,1.05600000,1.12300000,61986934.07000000,68309541.43118000,309234
2025-05-29,1.12400000,1.18500000,1.04500000,1.05600000,69410118.06000000,77026732.54682000,331991
2025-05-30,1.05500000,1.06400000,0.88400000,0.88700000,76684590.71000000,75275467.45448000,378709
2025-05-31,0.88800000,0.89200000,0.78600000,0.85100000,114653588.62000000,95452511.02427000,419140
2025-06-01,0.85200000,0.88900000,0.81300000,0.87400000,47664015.36000000,40422072.49213000,199385
2025-06-02,0.87400000,0.96700000,0.84000000,0.94800000,66708561.40000000,59573462.85897000,283857
2025-06-03,0.94800000,1.04800000,0.94000000,0.97200000,115058836.47000000,114376041.37984000,465089
2025-06-04,0.97200000,0.99600000,0.87900000,0.88100000,63969228.90000000,60934201.94860000,288863
2025-06-05,0.88100000,0.90000000,0.79600000,0.82600000,92113341.58000000,78078638.16888000,329805
2025-06-06,0.82600000,0.88300000,0.81100000,0.81400000,60629612.10000000,51104353.20383000,255521
2025-06-07,0.81400000,0.92500000,0.81200000,0.87200000,42336107.51000000,37114327.40540000,188641
2025-06-08,0.87300000,0.93200000,0.84000000,0.88900000,47627100.71000000,42115317.14442000,170236
2025-06-09,0.88900000,1.03100000,0.86900000,1.02800000,88625556.74000000,83799355.69965000,313515
2025-06-10,1.02800000,1.07800000,0.98800000,1.02800000,106519310.22000000,109367256.14258000,427856
2025-06-11,1.02800000,1.04700000,0.92900000,0.95600000,77232873.52000000,77518166.89009000,345058
2025-06-12,0.95500000,0.98200000,0.87300000,0.88500000,66798533.78000000,62042010.95159000,306265
2025-06-13,0.88500000,0.88700000,0.79200000,0.85300000,110764225.69000000,91157301.10938000,410813
2025-06-14,0.85300000,0.86500000,0.81900000,0.83300000,36906398.67000000,31184175.46504000,148737
2025-06-15,0.83300000,0.86700000,0.82500000,0.85100000,27153818.36000000,22991756.50929000,115114
2025-06-16,0.85100000,0.90500000,0.83100000,0.83500000,68705836.75000000,60503964.15718000,200804
2025-06-17,0.83400000,0.86600000,0.74900000,0.77000000,81869820.68000000,65449055.52634000,242073
2025-06-18,0.77000000,0.80500000,0.73400000,0.79100000,55271512.78000000,42923762.39770000,219167
2025-06-19,0.79200000,0.81400000,0.77300000,0.79300000,38870158.11000000,30761305.81614000,128060
2025-06-20,0.79400000,0.82000000,0.73500000,0.76100000,46431831.77000000,36140046.64380000,149245
2025-06-21,0.76100000,0.78100000,0.67400000,0.69900000,46217939.85000000,33216742.96641000,137400
2025-06-22,0.70000000,0.71600000,0.63500000,0.68800000,71375861.54000000,48225835.12625000,244407
2025-06-23,0.68900000,0.84600000,0.67500000,0.83000000,102162594.89000000,75808870.35600000,273565
2025-06-24,0.83000000,0.88400000,0.82400000,0.87000000,75688242.57000000,64764557.13715000,287366
2025-06-25,0.86900000,0.89500000,0.78500000,0.79500000,58720229.21000000,49220816.97669000,209294
2025-06-26,0.79500000,0.82600000,0.74900000,0.75500000,55563206.58000000,43423072.09249000,166717
2025-06-27,0.75500000,0.82500000,0.74800000,0.77300000,45848847.18000000,35580340.17447000,161819
2025-06-28,0.77300000,0.84700000,0.77000000,0.83000000,38137465.19000000,30870003.18866000,123799
2025-06-29,0.83100000,0.90700000,0.80800000,0.87000000,54131232.87000000,45904311.24263000,183739
2025-06-30,0.87100000,0.90500000,0.83000000,0.86700000,61544530.43000000,53195485.30915000,242431
2025-07-01,0.86700000,0.87000000,0.77900000,0.78300000,47413673.88000000,38756929.15691000,144458
2025-07-02,0.78400000,0.93400000,0.77800000,0.90900000,96126612.00000000,82861914.58673000,288012
2025-07-03,0.90900000,0.95600000,0.87300000,0.92300000,103105372.27000000,94934611.55495000,325055
2025-07-04,0.92300000,0.94000000,0.82100000,0.84500000,52230065.17000000,45405045.78331000,177619
2025-07-05,0.84600000,0.86500000,0.81300000,0.84600000,52083381.25000000,43743379.76570000,127765
2025-07-06,0.84600000,0.90700000,0.83200000,0.87800000,59870131.53000000,52594401.02690000,180672
2025-07-07,0.87800000,0.90500000,0.82400000,0.84200000,51657230.56000000,44377691.17931000,164849
2025-07-08,0.84200000,0.87000000,0.82500000,0.84800000,38134889.28000000,32240531.12057000,138225
2025-07-09,0.84800000,0.96500000,0.83600000,0.96000000,73812180.86000000,65665228.82246000,246886
2025-07-10,0.96000000,1.06800000,0.94300000,1.05000000,106234536.14000000,105768086.61190000,366196
2025-07-11,1.05000000,1.07400000,0.91900000,0.96000000,117714961.85000000,120157550.22265000,410557
2025-07-12,0.95900000,0.99000000,0.90800000,0.95500000,53831208.16000000,51096490.77851000,236771
2025-07-13,0.95500000,1.03700000,0.94900000,0.99500000,51591970.13000000,51149416.38537000,276306
2025-07-14,0.99600000,1.09800000,0.99000000,1.01200000,85100494.99000000,88577667.95218000,399856
2025-07-15,1.01200000,1.07500000,0.96100000,1.07400000,96800352.22000000,98173231.94709000,415209
2025-07-16,1.07500000,1.13800000,1.03500000,1.08200000,95843237.38000000,105119531.48276000,422513
2025-07-17,1.08200000,1.11900000,1.01600000,1.06600000,87600957.24000000,94068179.05861000,472334
2025-07-18,1.06700000,1.13900000,0.97300000,1.01100000,123446368.70000000,132186847.75148000,514913
2025-07-19,1.01200000,1.08900000,0.98400000,1.07700000,53219209.82000000,55951673.44369000,252604
2025-07-20,1.07700000,1.29900000,1.06700000,1.21200000,133922756.74000000,160061539.92720000,554540
2025-07-21,1.21300000,1.32500000,1.17800000,1.23900000,111811539.95000000,138929327.03191000,538575
2025-07-22,1.24000000,1.31500000,1.14800000,1.27200000,123511558.18000000,150543223.68932000,635937
2025-07-23,1.27200000,1.31000000,1.08700000,1.16400000,122641025.50000000,148769962.08849000,619564
2025-07-24,1.16500000,1.18600000,1.01800000,1.03100000,93243371.14000000,100989908.83866000,511718
2025-07-25,1.03100000,1.07700000,0.99100000,1.07300000,61342502.96000000,63443025.30715000,352194
2025-07-26,1.07300000,1.10000000,1.05700000,1.06100000,33831302.00000000,36429125.04502000,146459
2025-07-27,1.06100000,1.14400000,1.05600000,1.12400000,51823934.46000000,56921237.56602000,235729
2025-07-28,1.12400000,1.18200000,1.02000000,1.02900000,68747131.68000000,76167399.68864000,330703
